"('NNP', 'Fisher')","('VBZ', 'quotes')","('DT', 'the')","('NNP', 'Scientist')","('NNP', 'Staffle')"
"('NNP', 'Staffle')","('NN', 'introduce')","('DT', 'the')","('JJ', 'straight')","('NN', 'posture')"
"('PRP', 'it')","('VBZ', 'is')","('DT', 'the')","('JJ', 'extra')","('NN', 'task')"
"('RB', 'so')","('VBG', 'making')","('DT', 'the')","('NN', 'chair')","('WDT', 'which')"
"('NN', 'example')","(',', ',')","('DT', 'the')","('NN', 'chair')","('WDT', 'which')"
"('PRP', 'they')","('VBP', 'produce')","('DT', 'the')","('NN', 'chair')","('.', '.')"
"('VBP', 'sit')","('IN', 'on')","('DT', 'the')","('NN', 'chair')","('TO', 'to')"
"('NN', 'time')","('IN', 'on')","('DT', 'the')","('NN', 'chair')","('IN', 'in')"
"('NNS', 'people')","('VBP', 'choose')","('DT', 'the')","('NN', 'proper')","('NN', 'chair')"
"('NN', 'time')","('IN', 'on')","('DT', 'the')","('NN', 'chair')","('CC', 'or')"
"('NN', 'chair')","('IN', 'By')","('DT', 'the')","('VBG', 'begining')","('IN', 'of')"
"('VBG', 'begining')","('IN', 'of')","('DT', 'the')","('JJ', '20th')","('NN', 'century')"
"('NN', 'century')","(',', ',')","('DT', 'the')","('NN', 'technology')","('VBZ', 'has')"
"('NNS', 'workers')","('VBD', 'changed')","('DT', 'the')","('NN', 'way')","('IN', 'that')"
"('VBG', 'sitting')","('IN', 'in')","('DT', 'the')","('NNS', 'offices')","('.', '.')"
"('VB', 'sit')","('IN', 'on')","('DT', 'the')","('NNS', 'chairs')","('IN', 'because')"
"('MD', 'will')","('VB', 'make')","('DT', 'the')","('NN', 'worker')","('IN', 'in')"
"('RB', 'then')","(',', ',')","('DT', 'the')","('RBS', 'most')","('JJ', 'important')"
"('VB', 'work')","('IN', 'in')","('DT', 'the')","('NNS', 'offices')","('CC', 'and')"
"('NNS', 'chairs')","('DT', 'all')","('DT', 'the')","('NN', 'day')","('.', '.')"
"('VBG', 'sitting')","('IN', 'on')","('DT', 'the')","('NN', 'chair')","('IN', 'in')"
"('NN', 'front')","('IN', 'of')","('DT', 'the')","('NN', 'computer')","('IN', 'because')"
"('NNS', 'partners')","('IN', 'though')","('DT', 'the')","('NN', 'computer')","('.', '.')"
"('PRP', 'she')","('VBZ', 'finishes')","('DT', 'the')","('NN', 'work')","(',', ',')"
"('MD', 'should')","('VB', 'buy')","('DT', 'the')","('JJS', 'best')","('NN', 'chair')"
"('VBD', 'relaxed')","('CC', 'and')","('DT', 'the')","('JJ', 'curved')","('NN', 'back')"
"('MD', 'should')","('VB', 'buy')","('DT', 'the')","('JJS', 'best')","('NN', 'chair')"
"('MD', 'can')","('VB', 'support')","('DT', 'the')","('NNS', 'workers')","('DT', 'a')"
"('IN', 'as')","('NN', 'moving')","('DT', 'the')","('NN', 'zipper')","('RP', 'up')"
"('VBG', 'lying')","('IN', 'on')","('DT', 'the')","('NNS', 'beds')","('.', '.')"
"('RB', 'Consequently')","(',', ',')","('DT', 'the')","('NNS', 'workers')","('MD', 'can')"
"('JJ', 'such')","('IN', 'as')","('DT', 'the')","('NN', 'enviroment')","(',', ',')"
"('NN', 'advice')","('IN', 'for')","('DT', 'the')","('NNS', 'workers')","('WP', 'who')"
"('NN', 'work')","('IN', 'in')","('DT', 'the')","('NNS', 'offices')","('WDT', 'that')"
"('CC', 'and')","('VB', 'find')","('DT', 'the')","('NN', 'way')","('IN', 'that')"
"('NN', 'role')","('IN', 'in')","('DT', 'the')","('NN', 'finding')","('NN', 'process')"
"('NN', 'article')","('IN', 'about')","('DT', 'the')","('NN', 'science')","('IN', 'of')"
"('VBG', 'sitting')","(',', ',')","('DT', 'the')","('NN', 'author')","('NNP', 'David')"
"('JJ', 'build-up')","('IN', 'in')","('DT', 'the')","('JJR', 'lower')","('NNS', 'legs')"
"('NNS', 'studies')","('IN', 'of')","('DT', 'the')","('NNS', 'chairs')","('IN', 'about')"
"('NNS', 'chairs')","('IN', 'about')","('DT', 'the')","('NN', 'comfort')","('CC', 'and')"
"('JJ', 'Due')","('TO', 'to')","('DT', 'the')","('JJ', 'long')","('NN', 'period')"
"('RB', 'almost')","('DT', 'all')","('DT', 'the')","('NNS', 'parts')","('IN', 'in')"
"('TO', 'to')","('VB', 'adjust')","('DT', 'the')","('JJ', 'long')","('NN', 'time')"
"('IN', 'So')","(',', ',')","('DT', 'the')","('JJ', 'first')","('NN', 'problem')"
"('JJ', 'impossble')","('IN', 'for')","('DT', 'the')","('NN', 'boss')","('TO', 'to')"
"('VBP', 'depnd')","('IN', 'on')","('DT', 'the')","('NN', 'chair')","('.', '.')"
"('NN', 'time')","(',', ',')","('DT', 'the')","('NN', 'alarm')","('MD', 'will')"
"('NN', 'time')","('IN', 'in')","('DT', 'the')","('NN', 'workplace')","('NN', 'everyday')"
"('NN', 'everyday')","('IN', 'despite')","('DT', 'the')","('NN', 'fact')","('IN', 'that')"
"('RP', 'together')","('IN', 'in')","('DT', 'the')","('VBG', 'working')","('NN', 'process')"
"('JJ', 'vital')","('IN', 'in')","('DT', 'the')","('NN', 'life')","('.', '.')"
"('VBN', 'related')","('IN', 'about')","('DT', 'the')","('NN', 'posture')","('IN', 'that')"
"('TO', 'to')","('VB', 'correct')","('DT', 'the')","('NN', 'posicion')","('IN', 'of')"
"('NN', 'back')","('IN', 'for')","('DT', 'the')","('NN', 'future')","('VBG', 'avoiding')"
"('NN', 'moviment')","('CC', 'and')","('DT', 'the')","('NNS', 'individuals')","('NNS', 'differences')"
"('CC', 'and')","('VBG', 'bring')","('DT', 'the')","('JJ', 'same')","('NNS', 'effects')"
"('IN', 'In')","('NN', 'addiction')","('DT', 'the')","('NN', 'church')","('POS', ""'s"")"
"('TO', 'to')","('VB', 'reach')","('DT', 'the')","('JJ', 'confortable')","('CC', 'and')"
"('NNP', ')')","('NN', 'suit')","('DT', 'the')","('NNS', 'positions')","('IN', 'with')"
"('JJ', 'healthy')","('IN', 'in')","('DT', 'the')","('JJ', 'discomfortable')","('NNS', 'sittuations')"
"('VBZ', 'is')","('WRB', 'how')","('DT', 'the')","('NN', 'chair')","('VBZ', 'handles')"
"('NNS', 'causes')","('TO', 'to')","('DT', 'the')","('NN', 'person')","('VBP', 'make')"
"('NNS', 'people')","('IN', 'in')","('DT', 'the')","('NN', 'office')","('CC', 'and')"
"('JJ', 'confortable')","('IN', 'because')","('DT', 'the')","('NNS', 'chairs')","('VBP', 'are')"
"('TO', 'to')","('VB', 'support')","('DT', 'the')","('NNS', 'differents')","('VBZ', 'characteristis')"
"('TO', 'to')","('VB', 'incorporate')","('DT', 'the')","('JJ', 'full')","('NN', 'range')"
"('JJ', 'old')","('NN', 'minimizing')","('DT', 'the')","('NNS', 'risks')","('IN', 'of')"
"('NN', 'flexibiity')","('IN', 'in')","('DT', 'the')","('NNS', 'individuals')","('VBZ', 'characteristis')"
"('TO', 'to')","('VB', 'balance')","('DT', 'the')","('NN', 'moviment')","('RB', 'then')"
"('NN', 'sitting')","('IN', 'despite')","('DT', 'the')","('NN', 'posture')","('CC', 'or')"
"('RB', 'tremendously')","('IN', 'for')","('DT', 'the')","('JJ', 'last')","('JJ', 'several')"
"('NNS', 'decades')","('IN', 'with')","('DT', 'the')","('VBG', 'coming')","('NNS', 'computers')"
"('VBD', 'dictated')","('IN', 'by')","('DT', 'the')","('JJ', 'main')","('NN', 'host')"
"('NN', 'standing')","(',', ',')","('DT', 'the')","('NN', 'question')","('IN', 'about')"
"('NN', 'question')","('IN', 'about')","('DT', 'the')","('NN', 'right')","('NN', 'position')"
"('VB', 'work')","('IN', 'over')","('DT', 'the')","('NN', 'problem')","('WRB', 'how')"
"('NN', 'approach')","('TO', 'to')","('DT', 'the')","('NN', 'problem')","('IN', 'with')"
"('NN', 'conclusion')","('VBZ', 'underlines')","('DT', 'the')","('JJ', 'crucial')","('NN', 'law')"
"('JJ', 'uncomfortable')","('IN', 'with')","('DT', 'the')","('NN', 'lapse')","('IN', 'of')"
"('NN', 'tension')","('IN', 'for')","('DT', 'the')","('JJ', 'other')","('CD', 'one')"
"('VBG', 'working')","('IN', 'at')","('DT', 'the')","('NN', 'desk')","('VBZ', 'stimulates')"
"('VBD', 'directed')","('IN', 'by')","('DT', 'the')","('NN', 'author')","('POS', ""'s"")"
"(',', ',')","('CC', 'but')","('DT', 'the')","('NN', 'prise')","('IN', 'of')"
"('VB', 'fall')","('IN', 'as')","('DT', 'the')","('NNS', 'victims')","('IN', 'of')"
"('VBN', 'related')","('IN', 'with')","('DT', 'the')","('JJ', 'constant')","('NN', 'use')"
"('MD', 'may')","('VB', 'affect')","('DT', 'the')","('NNS', 'employees')","('NN', 'life')"
"('NN', 'deficiet')","('IN', 'in')","('DT', 'the')","('NN', 'blood')","('NN', 'circulation')"
"('NNS', 'problems')","('IN', 'in')","('DT', 'the')","('NN', 'workplace')","('.', '?')"
"('WP', 'What')","('VBZ', 'is')","('DT', 'the')","('JJS', 'best')","('TO', 'to')"
"('NNS', 'years')","('IN', 'ago')","('DT', 'the')","('NNS', 'scientists')","('VBD', 'believed')"
"('VBD', 'believed')","('IN', 'that')","('DT', 'the')","('JJS', 'best')","('TO', 'to')"
"('RB', 'Even')","('IN', 'whether')","('DT', 'the')","('NNS', 'people')","('VBZ', 'has')"
"('NNS', 'reasons')","(',', ',')","('DT', 'the')","('NNS', 'companies')","('MD', 'should')"
"('IN', 'because')","('VBZ', 'is')","('DT', 'the')","('JJS', 'best')","('NN', 'alternative')"
"('NN', 'chair')","('IN', 'with')","('DT', 'the')","('JJ', 'wrong')","('NN', 'size')"
"('JJ', 'unconfortable')","('TO', 'to')","('DT', 'the')","('NNS', 'people')","('.', '.')"
"('VB', 'fit')","('IN', 'with')","('DT', 'the')","('NN', 'person')","('POS', ""'s"")"
"('RB', ""n't"")","('VB', 'allow')","('DT', 'the')","('NN', 'body')","('NN', 'movement')"
"('MD', 'can')","('VB', 'make')","('DT', 'the')","('NNS', 'employees')","('POS', ""'"")"
"('NN', 'build-up')","('IN', 'in')","('DT', 'the')","('JJR', 'lower')","('NNS', 'legs')"
"('NNP', 'Beside')","(',', ',')","('DT', 'the')","('NN', 'employee')","('NN', 'well-being')"
"('NN', 'attetion')","('IN', 'in')","('DT', 'the')","('NNS', 'employees')","('VBZ', 'necessitites')"
"('NN', 'health')","('IN', 'in')","('DT', 'the')","('NN', 'work')","('NN', 'place')"
"('MD', 'could')","('VB', 'be')","('DT', 'the')","('JJ', 'key')","('IN', 'for')"
"(',', ',')","('NN', 'today')","('DT', 'the')","('JJ', 'environmental')","('NNS', 'responsabilities')"
"(',', ',')","('DT', 'all')","('DT', 'the')","('NNS', 'companies')","('MD', 'should')"
"(',', ',')","('WRB', 'when')","('DT', 'the')","('NNS', 'companies')","('VBP', 'choose')"
"('NNS', 'companies')","('VBP', 'choose')","('DT', 'the')","('JJ', 'ecological')","('NNS', 'chairs')"
"(',', ',')","('VBP', 'do')","('DT', 'the')","('NN', 'right')","('NN', 'choice')"
"(',', ',')","('VBG', 'including')","('DT', 'the')","('NN', 'environment')","('.', '.')"
"('CD', 'one')","(',', ',')","('DT', 'the')","('NN', 'cost')","('TO', 'to')"
"('VBN', 'compared')","('IN', 'with')","('DT', 'the')","('JJ', 'necessary')","('TO', 'to')"
"('IN', 'of')","('NN', 'production')","('DT', 'the')","('JJ', 'final')","('NN', 'price')"
"('NN', 'price')","('IN', 'of')","('DT', 'the')","('NN', 'product')","('MD', 'will')"
"('JJR', 'better')","('TO', 'to')","('DT', 'the')","('NNS', 'companies')","('.', '.')"
"('NN', 'way')","('WRB', 'how')","('DT', 'the')","('NN', 'chair')","('VBZ', 'is')"
"('VBN', 'shipped')","('TO', 'to')","('DT', 'the')","('NN', 'consumer')","('VBZ', 'is')"
"('DT', 'a')","('NN', 'result')","('DT', 'the')","('VBN', 'delivered')","('NN', 'system')"
"('RB', 'so')","('RB', 'choose')","('DT', 'the')","('JJ', 'adequadete')","('NN', 'chair')"
"('NN', 'front')","('IN', 'of')","('DT', 'the')","('NN', 'computer')","('VBZ', 'is')"
"('NN', 'something')","('WDT', 'which')","('DT', 'the')","('NNS', 'employeers')","('VBP', 'have')"
"('JJR', 'more')","(',', ',')","('DT', 'the')","('JJ', 'well-being')","('IN', 'of')"
"('MD', 'should')","('VB', 'be')","('DT', 'the')","('NN', 'priority')","('IN', 'for')"
"('NN', 'priority')","('IN', 'for')","('DT', 'the')","('NNS', 'employeers')","('.', '.')"
"('MD', 'could')","('VB', 'be')","('DT', 'the')","('NN', 'solution')","('TO', 'to')"
"('NN', 'solution')","('TO', 'to')","('DT', 'the')","('NNS', 'companies')","('IN', 'because')"
"('JJ', 'fit')","('IN', 'with')","('DT', 'the')","('NNS', 'employees')","('POS', ""'"")"
"('CC', 'and')","('VB', 'help')","('DT', 'the')","('NN', 'environment')","('IN', 'with')"
"('JJR', 'more')","(':', ':')","('DT', 'the')","('NN', 'era')","('IN', 'of')"
"('CC', 'But')","(',', ',')","('DT', 'the')","('NN', 'dilema')","('NN', 'today')"
"('WP', 'who')","('VBZ', 'is')","('DT', 'the')","('JJ', 'principal')","('NN', 'cause')"
"('IN', 'of')","('DT', 'all')","('DT', 'the')","('NNS', 'backs')","('CC', 'and')"
"('VB', 'say')","('IN', 'that')","('DT', 'the')","('NN', 'problem')","('IN', 'with')"
"('NN', 'problem')","('IN', 'with')","('DT', 'the')","('NN', 'chair')","('PRP', 'it')"
"('VBZ', 'is')","('RB', 'not')","('DT', 'the')","('NN', 'chair')","('PRP', 'itself')"
"(',', ',')","('CC', 'but')","('DT', 'the')","('JJ', 'personal')","('NNS', 'habits')"
"('NN', 'part')","('IN', 'of')","('DT', 'the')","('NN', 'day')","('.', '.')"
"('VBP', 'think')","('IN', 'that')","('DT', 'the')","('JJ', 'real')","('NN', 'problem')"
"('NN', 'problem')","('VBZ', 'is')","('DT', 'the')","('NN', 'chair')","('CC', 'and')"
"('VB', 'say')","('IN', 'that')","('DT', 'the')","('NN', 'enterprise')","('VBP', 'do')"
"('DT', 'this')","('VBZ', 'is')","('DT', 'the')","('NN', 'cause')","('IN', 'of')"
"('RB', 'However')","(',', ',')","('DT', 'the')","('NN', 'fact')","('VBZ', 'is')"
"('VBZ', 'is')","('IN', 'that')","('DT', 'the')","('NN', 'body')","('MD', 'can')"
"('NNS', 'chairs')","('IN', 'if')","('DT', 'the')","('NN', 'person')","('VBZ', 'has')"
"('IN', 'because')","('IN', 'of')","('DT', 'the')","('NNS', 'chairs')","('RB', 'properly')"
"('MD', 'can')","('VB', 'predict')","('DT', 'the')","('NN', 'answer')","('.', '.')"
"('VB', 'say')","('IN', 'that')","('DT', 'the')","('NN', 'chair')","('VBZ', 'is')"
"('DT', 'this')","('VBZ', 'is')","('DT', 'the')","('NN', 'cause')","('IN', 'of')"
"('NN', 'boss')","('VBP', 'have')","('DT', 'the')","('JJ', 'same')","('NN', 'posture')"
"('VB', 'solve')","(',', ',')","('DT', 'the')","('NN', 'health')","('NN', 'position')"
"('MD', 'could')","('VB', 'have')","('DT', 'the')","('JJS', 'best')","('NN', 'chair')"
"('RB', 'wrongly')","(',', ',')","('DT', 'the')","('NN', 'chance')","('IN', 'that')"
"('PRP', 'you')","('VBP', 'have')","('DT', 'the')","('JJ', 'same')","('NN', 'disconfort')"
"('DT', 'this')","('NN', 'issue')","('DT', 'the')","('JJ', 'real')","('NN', 'problem')"
"('RB', 'not')","('RB', 'only')","('DT', 'the')","('NN', 'chair')","(',', ',')"
"('VB', 'contribute')","('IN', 'for')","('DT', 'the')","('NN', 'body')","('NNS', 'problems')"
"(',', ',')","('CC', 'but')","('DT', 'the')","('JJ', 'individual')","('NN', 'posture')"
"('RB', 'However')","(',', ',')","('DT', 'the')","('NN', 'problem')","('IN', 'with')"
"('NN', 'posture')","('IN', 'in')","('DT', 'the')","('NNS', 'chairs')","('.', '.')"
"('VBP', 'depend')","('IN', 'that')","('DT', 'the')","('NN', 'chair')","('PRP', 'they')"
"('JJ', 'aware')","('IN', 'with')","('DT', 'the')","('NN', 'kind')","('IN', 'of')"
"('VBG', 'rising')","('IN', 'of')","('DT', 'the')","('NNS', 'cities')","('CC', 'and')"
"('NNS', 'cities')","('CC', 'and')","('DT', 'the')","('NN', 'advancing')","('IN', 'of')"
"('VBG', 'increasing')","('IN', 'in')","('DT', 'the')","('NN', 'life')","('NN', 'quality')"
"('CD', 'One')","('IN', 'of')","('DT', 'the')","('RBS', 'most')","('VBN', 'discussed')"
"('RB', 'currently')","('VBZ', 'is')","('DT', 'the')","('NN', 'noise')","('NN', 'pollution')"
"('VBP', 'are')","('VBG', 'demonstrating')","('DT', 'the')","('NNS', 'consequences')","('IN', 'of')"
"('MD', 'may')","('VB', 'demage')","('DT', 'the')","('NN', 'hearing')","('NN', 'abillity')"
"('CC', 'and')","('VB', 'decrease')","('DT', 'the')","('NN', 'productivity')","('IN', 'of')"
"('NN', 'pollution')","('IN', 'because')","('DT', 'the')","('VBG', 'exposing')","('IN', 'of')"
"('CC', 'and')","('NN', 'affetc')","('DT', 'the')","('NN', 'human')","('NN', 'behavior')"
"('DT', 'all')","(',', ',')","('DT', 'the')","('JJ', 'principal')","('NN', 'issue')"
"('WDT', 'which')","('NN', 'justify')","('DT', 'the')","('NN', 'necessity')","('IN', 'of')"
"('TO', 'to')","('VB', 'reduce')","('DT', 'the')","('NN', 'exposure')","('TO', 'to')"
"('NN', 'sound')","('VBZ', 'is')","('DT', 'the')","('NN', 'hearing')","('NN', 'demage')"
"('NNP', 'kHz')","('CC', 'and')","('DT', 'the')","('NN', 'intensity')","('JJ', 'confortable')"
"('NNS', 'characteristcs')","(',', ',')","('DT', 'the')","('NN', 'hearing')","('NN', 'abillitby')"
"('NNS', 'places')","('WDT', 'that')","('DT', 'the')","('NN', 'sound')","('NN', 'exposure')"
"('IN', 'Besides')","(',', ',')","('DT', 'the')","('NN', 'citie')","('POS', ""'s"")"
"('MD', 'can')","('VB', 'damage')","('DT', 'the')","('NN', 'hearing')","('NN', 'abillity')"
"('NN', 'abillity')","('IN', 'of')","('DT', 'the')","('JJ', 'human')","('.', '.')"
"('NN', 'noisy')","('DT', 'all')","('DT', 'the')","('NN', 'time')","('.', '.')"
"('NNS', 'places')","('WRB', 'where')","('DT', 'the')","('NN', 'pollution')","('NN', 'noise')"
"('TO', 'to')","('VB', 'reduce')","('DT', 'the')","('NNS', 'levels')","('IN', 'of')"
"('NNP', 'Furthermore')","(',', ',')","('DT', 'the')","('NNS', 'continuos')","('VBP', 'exposure')"
"('VBD', 'complained')","('IN', 'about')","('DT', 'the')","('NN', 'noise')","('NN', 'pollution')"
"('NNS', 'buses')","('IN', 'at')","('DT', 'the')","('NNP', 'Ride')","('NNP', 'On')"
"('VBZ', 'happens')","('DT', 'all')","('DT', 'the')","('NN', 'time')","('IN', 'in')"
"('NN', 'time')","('IN', 'in')","('DT', 'the')","('NN', 'day')","(',', ',')"
"('RB', 'even')","('IN', 'in')","('DT', 'the')","('NN', 'night')","('CC', 'and')"
"('CC', 'and')","('IN', 'in')","('DT', 'the')","('NN', 'morning')","(',', ',')"
"('MD', 'may')","('VB', 'change')","('DT', 'the')","('NN', 'behavior')","('IN', 'of')"
"('IN', 'that')","('RB', 'even')","('DT', 'the')","('NNS', 'people')","('MD', 'can')"
"('IN', 'of')","('NN', 'exposure')","('DT', 'the')","('NN', 'brain')","('VBZ', 'is')"
"('RB', 'consequently')","(',', ',')","('DT', 'the')","('NN', 'productivity')","('NN', 'decrease')"
"('NNS', 'houses')","('IN', 'because')","('DT', 'the')","('NN', 'pollution')","('NN', 'noise')"
"('NN', 'influence')","('IN', 'in')","('DT', 'the')","('JJ', 'human')","('NN', 'behavior')"
"('NN', 'feeling')","('IN', 'in')","('DT', 'the')","('JJ', 'human')","('NNS', 'ears')"
"('DT', 'this')","(',', ',')","('DT', 'the')","('NN', 'government')","('MD', 'should')"
"('NN', 'pollution')","('NN', 'affect')","('DT', 'the')","('NN', 'life')","('NN', 'quality')"
"('NN', 'quality')","('IN', 'of')","('DT', 'the')","('NNS', 'people')","('.', '.')"
"('TO', 'to')","('VB', 'reduce')","('DT', 'the')","('NNS', 'sources')","('IN', 'of')"
"('VBG', 'making')","('JJ', 'easy')","('DT', 'the')","('NN', 'access')","('IN', 'of')"
"('JJ', 'present')","('VBZ', 'is')","('DT', 'the')","('JJ', 'daily')","('.', '.')"
"('RB', 'clearly')","('IN', 'that')","('DT', 'the')","('NN', 'noise')","('NN', 'polution')"
"('NN', 'problem')","('IN', 'in')","('DT', 'the')","('JJ', '21st')","('NN', 'century')"
"(',', ',')","('IN', 'since')","('DT', 'the')","('NN', 'noise')","('MD', 'can')"
"('JJ', 'resentful')","('IN', 'about')","('DT', 'the')","('NN', 'cause')","('IN', 'of')"
"('NN', 'cause')","('IN', 'of')","('DT', 'the')","('NN', 'noise')","(""''"", ""''"")"
"('VB', 'realize')","('WRB', 'where')","('DT', 'the')","('NN', 'sound')","('VBZ', 'comes')"
"('NNS', 'workers')","('IN', 'from')","('DT', 'the')","('NN', 'noise')","('.', '.')"
"('TO', 'to')","('JJ', 'incentive')","('DT', 'the')","('NN', 'population')","('TO', 'to')"
"('NNS', 'informations')","('IN', 'about')","('DT', 'the')","('NN', 'ear')","('NN', 'performance')"
"(',', ',')","('VB', 'decrease')","('DT', 'the')","('NN', 'quantity')","('IN', 'of')"
"('NNS', 'automobiles')","('IN', 'on')","('DT', 'the')","('NN', 'street')","(',', ',')"
"('NN', 'noise')","('VBG', 'compromising')","('DT', 'the')","('NN', 'well')","('VBG', 'being')"
"('NN', 'consist')","('IN', 'in')","('DT', 'the')","('NN', 'respect')","('DT', 'a')"
"('NNS', 'doctors')","('CC', 'and')","('DT', 'the')","('NN', 'use')","('IN', 'of')"
"(',', ',')","('IN', 'since')","('DT', 'the')","('NNS', 'communities')","('VBP', 'are')"
"('NN', 'place')","('NN', 'analize')","('DT', 'the')","('NN', 'distance')","('IN', 'for')"
"('NN', 'distance')","('IN', 'for')","('DT', 'the')","('JJ', 'other')","('IN', 'that')"
"('JJ', 'nopossible')","('IN', 'for')","('DT', 'the')","('NN', 'industry')","('NN', 'change')"
"('NN', 'industry')","('NN', 'change')","('DT', 'the')","('NN', 'location')","('CC', 'and')"
"('NNS', 'investments')","('IN', 'in')","('DT', 'the')","('NN', 'machine')","('POS', ""'s"")"
"('NNS', 'agues')","('``', '``')","('DT', 'the')","('JJS', 'best')","('NN', 'formula')"
"('VBP', 'suffer')","('IN', 'with')","('DT', 'the')","('JJ', 'high')","('NN', 'level')"
"('NN', 'damage')","('TO', 'to')","('DT', 'the')","('NN', 'hearing')","('IN', 'of')"
"('NN', 'sound')","('IN', 'in')","('DT', 'the')","('NN', 'workplace')","(""''"", ""''"")"
"(',', ',')","('IN', 'with')","('DT', 'the')","('NN', 'aim')","('TO', 'to')"
"('TO', 'to')","('VB', 'minimize')","('DT', 'the')","('NN', 'problem')","('CC', 'and')"
"('CC', 'and')","('VB', 'make')","('DT', 'the')","('NN', 'job')","('IN', 'as')"
"('NNS', 'people')","('VBP', 'need')","('DT', 'the')","('NN', 'go')","('TO', 'to')"
"('NN', 'go')","('TO', 'to')","('DT', 'the')","('NNS', 'doctors')","('CC', 'and')"
"('TO', 'to')","('VB', 'analize')","('DT', 'the')","('NN', 'situation')","('VBD', 'correlated')"
"('VBD', 'correlated')","('IN', 'with')","('DT', 'the')","('NN', 'noise')","('IN', 'that')"
"('VB', 'handle')","('IN', 'in')","('DT', 'the')","('JJ', 'daily')","('.', '.')"
"('TO', 'to')","('VB', 'solve')","('DT', 'the')","('NN', 'problem')","('.', '.')"
"('VBN', 'affected')","('IN', 'by')","('DT', 'the')","('NN', 'noise')","('CC', 'and')"
"('NN', 'noise')","('IN', 'in')","('DT', 'the')","('NN', 'company')","(',', ',')"
"('VB', 'talk')","('IN', 'with')","('DT', 'the')","('NNS', 'boss')","('CC', 'and')"
"('VB', 'give')","('TO', 'to')","('DT', 'the')","('NNS', 'enemployees')","('DT', 'this')"
"('TO', 'to')","('VB', 'reduce')","('DT', 'the')","('NNS', 'changes')","('IN', 'of')"
"('VB', 'give')","('TO', 'to')","('DT', 'the')","('NN', 'population')","('DT', 'a')"
"('NN', 'article')","('WRB', 'how')","('DT', 'the')","('NN', 'noise')","('NN', 'pollution')"
"('JJ', 'negative')","('IN', 'from')","('DT', 'the')","('NN', 'ear')","('NN', 'health')"
"('RB', 'Nonetheless')","(',', ',')","('DT', 'the')","('NN', 'noise')","('VBD', 'caused')"
"('VBD', 'caused')","('IN', 'by')","('DT', 'the')","('NNS', 'buses')","('NNS', 'engineers')"
"(',', ',')","('RB', 'once')","('DT', 'the')","('NNS', 'companies')","('VBP', 'invest')"
"('RB', 'Finally')","(',', ',')","('DT', 'the')","('NN', 'noise')","('VBD', 'caused')"
"('VBD', 'caused')","('IN', 'by')","('DT', 'the')","('NNS', 'automobiles')","('VBZ', 'is')"
"('MD', 'can')","('VB', 'be')","('DT', 'the')","('NN', 'noise')","('VBD', 'provided')"
"('NNS', 'people')","('VBP', 'use')","('DT', 'the')","('NN', 'public')","('NNS', 'tranportations')"
"('DT', 'this')","(',', ',')","('DT', 'the')","('NN', 'number')","('IN', 'of')"
"('NNS', 'cars')","('IN', 'on')","('DT', 'the')","('NN', 'street')","('NN', 'decrease')"
"('RB', 'therefore')","(',', ',')","('DT', 'the')","('NN', 'noise')","('.', '.')"
"('NN', 'example')","('VBZ', 'has')","('DT', 'the')","('NN', 'ability')","('TO', 'to')"
"('NNS', 'cars')","('IN', 'on')","('DT', 'the')","('NN', 'street')","(',', ',')"
"('NN', 'noise')","('IN', 'because')","('DT', 'the')","('NN', 'number')","('NN', 'decrease')"
"(',', ',')","('VBG', 'making')","('DT', 'the')","('NN', 'use')","('IN', 'of')"
"('VBP', 'use')","('JJR', 'more')","('DT', 'the')","('NN', 'public')","('NN', 'tranportation')"
"('NN', 'tranportation')","(',', ',')","('DT', 'the')","('NNS', 'tranportations')","('MD', 'can')"
"('VB', 'invest')","('IN', 'in')","('DT', 'the')","('NNS', 'engineers')","('NN', 'performance')"
"('NNS', 'transports')","('VBG', 'making')","('DT', 'the')","('NN', 'public')","('NNS', 'transportations')"
"('NNP', 'Therefore')","(',', ',')","('DT', 'the')","('NN', 'noise')","('VBZ', 'is')"
"('NN', 'problem')","('IN', 'that')","('DT', 'the')","('NN', 'humanity')","('VBZ', 'has')"
"('TO', 'to')","('VB', 'solve')","('DT', 'the')","('NN', 'problem')","('.', '.')"
"(',', ',')","('IN', 'with')","('DT', 'the')","('NN', 'colaboration')","('IN', 'with')"
"('NN', 'colaboration')","('IN', 'with')","('DT', 'the')","('NNS', 'industries')","('CC', 'and')"
"('JJ', 'possible')","('NN', 'get')","('DT', 'the')","('NN', 'goal')","('.', '.')"
"('NNS', 'doctors')","('CC', 'and')","('DT', 'the')","('NN', 'use')","('IN', 'of')"
"('NN', 'tranportationsm')","(',', ',')","('DT', 'the')","('JJ', 'negative')","('NNS', 'effects')"
"('NN', 'life')","('CC', 'and')","('DT', 'the')","('NN', 'society')","('DT', 'a')"
"('NN', 'consequence')","('IN', 'of')","('DT', 'the')","('NN', 'globalization')","('NN', 'developnment')"
"('NN', 'developnment')","(',', ',')","('DT', 'the')","('NN', 'noise')","('NN', 'pollution')"
"('JJ', 'impossible')","(',', ',')","('DT', 'the')","('NN', 'population')","('MD', 'ca')"
"('TO', 'to')","('NN', 'highlight')","('DT', 'the')","('JJS', 'most')","('JJ', 'significant')"
"('JJ', 'such')","('IN', 'as')","('DT', 'the')","('NN', 'lost')","('IN', 'of')"
